material_type;reinforcement_type;sigma_C_B;E;E_c;tau__M;tau__12M;G__12;eps;mu;h__p;V;T__gdry;climate_conditions;climate_conditions_time_spent;s__max;sigma__B_min;sigma__B_max;sigma__B_mean;N_current
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;249
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;250
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;251
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;252
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;253
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;254
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;255
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;256
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;257
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;258
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;259
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;260
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;261
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;262
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;263
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;264
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;265
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;266
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;267
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;268
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;269
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;270
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;271
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;272
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;273
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;274
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;275
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;276
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;277
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;278
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;279
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;280
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;281
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;282
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;283
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;284
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;285
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;286
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;287
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;288
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;289
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;290
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;291
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;292
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;293
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;294
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;295
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;296
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;297
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;298
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;299
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;300
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;301
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;302
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;303
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;304
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;305
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;306
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;307
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;308
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;309
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;310
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;311
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;312
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;313
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;314
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;315
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;316
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;317
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;318
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;319
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;320
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;321
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;322
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;323
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;324
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;325
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;326
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;327
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;328
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;329
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;330
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;331
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;332
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;333
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;334
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;335
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;336
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;337
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;338
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;339
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;340
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;341
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;342
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;343
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;344
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;345
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;346
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;347
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;348
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;349
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;350
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;351
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;352
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;353
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;354
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;355
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;356
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;357
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;358
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;359
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;360
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;361
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;362
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;363
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;364
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;365
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;366
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;367
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;368
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;369
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;370
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;371
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;372
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;373
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;374
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;375
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;376
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;377
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;378
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;379
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;380
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;381
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;382
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;383
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;384
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;385
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;386
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;387
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;388
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;389
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;390
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;391
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;392
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;393
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;394
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;395
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;396
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;397
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;398
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;399
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;400
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;401
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;402
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;403
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;404
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;405
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;406
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;407
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;408
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;409
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;410
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;411
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;412
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;413
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;414
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;415
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;416
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;417
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;418
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;419
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;420
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;421
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;422
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;423
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;424
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;425
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;426
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;427
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;428
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;429
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;430
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;431
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;432
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;433
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;434
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;435
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;436
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;437
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;438
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;439
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;440
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;441
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;442
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;443
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;444
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;445
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;446
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;447
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;448
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;449
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;450
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;451
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;452
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;453
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;454
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;455
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;456
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;457
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;458
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;459
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;460
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;461
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;462
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;463
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;464
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;465
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;466
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;467
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;468
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;469
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;470
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;471
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;472
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;473
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;474
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;475
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;476
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;477
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;478
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;479
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;480
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;481
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;482
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;483
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;484
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;485
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;486
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;487
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;488
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;489
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;490
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;491
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;492
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;493
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;494
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;495
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;496
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;497
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;498
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;499
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;500
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;501
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;502
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;503
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;504
wisp;quasi;670;36;20.1;100;93;4.8;2.3;0.15;0.215;38;185;base;0;580;787;905;854;505
